,Fecha,Accion,Abierto,Maximo,Minimo,Cierre,Volumen
0,2021-11-08,BBVA.MC,6.00600004196167,6.089000225067139,5.994999885559082,6.051000118255615,12957916
1,2021-11-08,SAN.MC,3.2780001163482666,3.299999952316284,3.252000093460083,3.260499954223633,48648560
2,2021-11-08,TEF.MC,3.7760000228881836,3.7929999828338623,3.746999979019165,3.7679998874664307,7052871
