,Fecha,Accion,Abierto,Maximo,Minimo,Cierre,Volumen
0,2021-11-19,BBVA,6.130000114440918,6.150000095367432,6.070000171661377,6.110000133514404,4458400
1,2021-11-19,SAN,3.450000047683716,3.4600000381469727,3.4100000858306885,3.440000057220459,4680800
2,2021-11-19,TEF,4.489999771118164,4.510000228881836,4.420000076293945,4.449999809265137,1783500
